ws_id,payment
56339,never pay
56340,pay per bucket
56341,pay per bucket
56342,never pay
56343,
56344,never pay
56345,pay per bucket
56346,pay when scheme fails
56347,never pay
56348,never pay
56349,pay monthly
56350,never pay
56351,never pay
56352,never pay
56353,pay monthly
56354,never pay
56355,
56356,other
56357,pay per bucket
56359,pay per bucket
56360,pay monthly
56361,never pay
56362,never pay
56363,pay monthly
56364,pay annually
56365,never pay
56366,pay per bucket
56367,never pay
56368,
56369,
56370,never pay
56371,
56372,never pay
56373,pay annually
56374,
56375,never pay
56376,pay per bucket
56378,never pay
56379,pay per bucket
56380,pay when scheme fails
56381,pay monthly
56382,never pay
56383,never pay
56384,never pay
56385,never pay
56386,never pay
56387,pay monthly
56389,never pay
56390,pay per bucket
56391,never pay
56392,
56393,pay monthly
56394,never pay
56395,pay monthly
56396,pay per bucket
56397,never pay
56398,pay per bucket
56400,pay per bucket
56401,pay monthly
56402,never pay
56403,pay when scheme fails
56404,
56405,never pay
56406,pay per bucket
56407,never pay
56408,pay annually
56410,
56411,pay per bucket
56412,never pay
56413,other
56414,pay per bucket
56415,never pay
56416,
56417,pay monthly
56418,never pay
56419,pay per bucket
56420,
56421,never pay
56422,pay monthly
56423,never pay
56425,pay per bucket
56426,pay monthly
56427,pay per bucket
56428,pay annually
56429,never pay
56430,pay monthly
56432,never pay
56434,never pay
56435,
56436,never pay
56437,pay when scheme fails
56439,pay monthly
56440,never pay
56441,pay monthly
56442,pay per bucket
56443,never pay
56444,never pay
56445,never pay
56446,pay annually
56448,pay per bucket
56449,never pay
56451,
56452,never pay
56453,never pay
56454,never pay
56455,never pay
56456,
56457,pay annually
56458,never pay
56459,pay annually
56460,never pay
56461,never pay
56462,never pay
56463,never pay
56464,never pay
56465,never pay
56466,never pay
56467,pay when scheme fails
56468,pay annually
56470,never pay
56471,pay annually
56472,never pay
56473,pay monthly
56474,never pay
56475,pay per bucket
56477,pay per bucket
56478,
56479,pay per bucket
56480,pay per bucket
56481,never pay
56482,never pay
56483,pay per bucket
56484,never pay
56485,never pay
56486,never pay
56487,never pay
56488,pay annually
56489,never pay
56490,never pay
56491,pay per bucket
56492,never pay
56493,pay monthly
56494,never pay
56495,pay per bucket
56496,other
56497,pay per bucket
56498,
56499,never pay
56500,pay annually
56501,never pay
56502,never pay
56503,
56504,pay when scheme fails
56505,pay per bucket
56506,never pay
56507,never pay
56508,pay monthly
56509,
56510,
56511,other
56512,never pay
56513,pay per bucket
56516,pay monthly
56517,never pay
56518,never pay
56519,never pay
56520,pay monthly
56521,never pay
56522,pay per bucket
56523,pay monthly
56525,never pay
56526,pay when scheme fails
56527,pay per bucket
56528,pay monthly
56529,pay per bucket
56530,pay when scheme fails
56531,never pay
56532,
56533,never pay
56534,pay per bucket
56535,never pay
56536,never pay
56537,never pay
56538,pay per bucket
56539,pay per bucket
56540,pay when scheme fails
56542,never pay
56543,never pay
56545,
56546,never pay
56547,pay per bucket
56549,pay per bucket
56550,other
56551,pay annually
56552,pay annually
56553,pay per bucket
56554,never pay
56555,never pay
56556,never pay
56557,pay monthly
56558,never pay
56559,pay monthly
56560,
56561,pay monthly
56562,pay monthly
56563,never pay
56564,pay per bucket
56565,other
56566,pay per bucket
56567,pay per bucket
56568,never pay
56569,pay monthly
56570,never pay
56571,never pay
56573,never pay
56574,never pay
56575,never pay
56576,pay when scheme fails
56577,pay per bucket
56578,never pay
56579,never pay
56580,pay per bucket
56581,pay per bucket
56583,never pay
56584,never pay
56585,never pay
56586,pay per bucket
56587,never pay
56588,
56589,
56590,
56591,pay annually
56592,pay annually
56593,never pay
56594,never pay
56595,never pay
56596,never pay
56597,pay per bucket
56598,never pay
56602,never pay
56603,pay per bucket
56604,never pay
56605,pay monthly
56606,pay per bucket
56608,pay monthly
56609,
56611,pay monthly
56612,never pay
56614,pay annually
56615,pay annually
56617,never pay
56618,never pay
56619,never pay
56621,pay per bucket
56622,never pay
56623,
56624,never pay
56625,never pay
56626,never pay
56627,never pay
56628,pay per bucket
56629,pay monthly
56630,never pay
56631,pay when scheme fails
56632,pay per bucket
56633,
56634,pay annually
56635,pay monthly
56636,never pay
56638,pay monthly
56639,
56640,pay monthly
56641,never pay
56642,never pay
56643,never pay
56644,pay when scheme fails
56645,pay annually
56646,
56647,pay monthly
56648,never pay
56649,
56651,
56652,pay per bucket
56654,never pay
56655,pay per bucket
56656,pay monthly
56657,pay monthly
56658,other
56659,pay per bucket
56660,pay when scheme fails
56661,never pay
56662,pay per bucket
56663,never pay
56664,pay when scheme fails
56665,pay when scheme fails
56666,never pay
56667,pay monthly
56669,pay monthly
56670,pay per bucket
56671,
56672,pay monthly
56673,never pay
56674,never pay
56675,never pay
56677,never pay
56678,pay monthly
56679,pay per bucket
56680,pay per bucket
56682,pay per bucket
56684,pay per bucket
56685,never pay
56686,pay annually
56687,never pay
56688,pay per bucket
56689,never pay
56690,
56691,never pay
56692,never pay
56693,
56694,
56695,
56696,pay per bucket
56697,never pay
56698,pay monthly
56699,never pay
56700,pay annually
56701,never pay
56702,
56703,never pay
56705,never pay
56706,never pay
56707,never pay
56708,never pay
56709,pay annually
56710,pay per bucket
56712,
56713,never pay
56714,never pay
56715,pay per bucket
56716,pay when scheme fails
56717,never pay
56718,never pay
56719,never pay
56720,pay monthly
56721,pay per bucket
56722,
56723,pay monthly
56724,pay annually
56725,
56726,never pay
56727,pay monthly
56728,pay monthly
56730,never pay
56731,never pay
56732,
56733,
56734,
56735,
56736,never pay
56737,never pay
56738,pay per bucket
56739,never pay
56740,pay annually
56741,pay monthly
56742,pay monthly
56743,pay per bucket
56744,pay annually
56745,
56746,pay per bucket
56747,
56748,
56749,never pay
56750,never pay
56751,never pay
56752,pay per bucket
56754,pay per bucket
56756,pay when scheme fails
56757,never pay
56758,
56759,never pay
56760,never pay
56761,pay when scheme fails
56762,
56763,
56765,never pay
56767,never pay
56768,never pay
56769,pay per bucket
56770,never pay
56771,pay annually
56772,never pay
56773,pay monthly
56774,pay per bucket
56775,pay when scheme fails
56776,never pay
56777,pay monthly
56778,never pay
56779,never pay
56780,
56781,pay per bucket
56782,never pay
56783,never pay
56784,never pay
56785,never pay
56786,never pay
56787,pay annually
56788,pay monthly
56789,pay monthly
56790,pay per bucket
56791,
56792,
56793,
56794,never pay
56795,pay per bucket
56796,pay monthly
56797,pay monthly
56799,pay monthly
56800,pay monthly
56801,never pay
56802,never pay
56803,pay monthly
56804,pay when scheme fails
56805,pay monthly
56806,never pay
56807,never pay
56808,pay per bucket
56809,never pay
56810,pay when scheme fails
56811,other
56814,never pay
56815,pay per bucket
56816,pay monthly
56817,
56818,never pay
56819,pay per bucket
56821,never pay
56822,pay monthly
56823,
56824,
56825,never pay
56826,never pay
56827,pay when scheme fails
56828,pay monthly
56829,pay when scheme fails
56830,never pay
56831,never pay
56832,
56833,never pay
56834,never pay
56835,never pay
56836,never pay
56837,never pay
56838,pay per bucket
56839,never pay
56840,never pay
56841,never pay
56842,never pay
56843,pay monthly
56844,pay monthly
56845,pay monthly
56846,never pay
56847,
56848,pay monthly
56849,pay per bucket
56850,pay when scheme fails
56851,pay per bucket
56852,pay annually
56853,pay monthly
56854,pay when scheme fails
56855,pay annually
56856,pay per bucket
56857,never pay
56858,pay when scheme fails
56860,pay monthly
56861,
56862,
56863,never pay
56864,never pay
56865,pay per bucket
56867,pay per bucket
56868,never pay
56869,never pay
56870,
56871,pay per bucket
56872,pay per bucket
56873,pay per bucket
56874,never pay
56875,pay per bucket
56876,never pay
56877,never pay
56878,never pay
56879,never pay
56880,never pay
56881,never pay
56882,pay per bucket
56884,pay per bucket
56885,never pay
56886,pay monthly
56887,pay when scheme fails
56888,pay per bucket
56889,
56890,never pay
56891,pay per bucket
56892,
56893,never pay
56894,
56895,
56896,pay per bucket
56897,pay per bucket
56898,never pay
56901,never pay
56902,other
56903,never pay
56904,pay when scheme fails
56905,pay per bucket
56906,never pay
56907,pay per bucket
56908,never pay
56909,pay monthly
56910,pay annually
56911,never pay
56912,never pay
56913,never pay
56914,never pay
56915,other
56916,
56917,pay per bucket
56918,never pay
56919,never pay
56920,never pay
56921,pay per bucket
56922,pay monthly
56923,pay per bucket
56925,pay per bucket
56926,other
56927,never pay
56928,never pay
56929,
56930,pay per bucket
56931,pay per bucket
56932,pay annually
56933,never pay
56934,never pay
56935,pay monthly
56936,pay when scheme fails
56937,never pay
56940,pay annually
56941,pay per bucket
56942,never pay
56943,pay when scheme fails
56944,
56945,never pay
56947,never pay
56948,pay annually
56949,
56950,pay monthly
56951,pay per bucket
56952,never pay
56953,pay per bucket
56954,pay per bucket
56955,
56956,never pay
56957,never pay
56958,
56959,pay annually
56960,never pay
56961,never pay
56962,never pay
56963,
56964,
56965,pay per bucket
56966,never pay
56967,pay monthly
56968,pay annually
56969,pay monthly
56970,never pay
56973,
56974,never pay
56975,
56976,never pay
56977,other
56978,never pay
56979,never pay
56980,never pay
56981,pay annually
56982,
56983,never pay
56984,never pay
56985,
56986,pay per bucket
56987,pay per bucket
56988,pay per bucket
56989,pay monthly
56990,pay per bucket
56992,
56993,pay when scheme fails
56994,never pay
56995,never pay
56996,pay monthly
56997,pay per bucket
56998,
56999,never pay
57000,never pay
57001,never pay
57002,never pay
57003,pay per bucket
57004,pay monthly
57005,
57006,
57007,pay per bucket
57008,never pay
57009,never pay
57010,pay when scheme fails
57011,never pay
57012,never pay
57013,pay monthly
57014,never pay
57015,never pay
57016,never pay
57017,never pay
57018,never pay
57019,pay monthly
57020,pay per bucket
57021,pay monthly
57022,never pay
57024,never pay
57025,pay monthly
57026,never pay
57027,never pay
57029,never pay
57030,pay monthly
57031,
57032,never pay
57034,never pay
57035,pay per bucket
57036,
57037,never pay
57038,pay per bucket
57039,pay when scheme fails
57040,never pay
57041,pay monthly
57042,pay when scheme fails
57043,never pay
57044,never pay
57045,pay annually
57046,never pay
57047,never pay
57048,pay monthly
57049,pay annually
57050,pay monthly
57051,pay annually
57052,never pay
57053,never pay
57054,pay per bucket
57055,never pay
57056,never pay
57058,never pay
57059,pay when scheme fails
57060,pay per bucket
57061,pay monthly
57062,pay per bucket
57063,never pay
57064,other
57065,
57066,pay monthly
57067,pay monthly
57068,never pay
57069,never pay
57070,never pay
57071,never pay
57072,never pay
57073,other
57074,pay monthly
57075,pay monthly
57076,pay monthly
57077,pay monthly
57078,never pay
57079,pay per bucket
57080,pay per bucket
57081,never pay
57082,pay annually
57083,pay per bucket
57084,pay per bucket
57085,pay per bucket
57086,pay per bucket
57087,never pay
57088,never pay
57089,never pay
57090,never pay
57091,pay monthly
57092,
57094,other
57095,pay monthly
57096,never pay
57097,pay monthly
57098,never pay
57099,never pay
57100,never pay
57101,pay annually
57102,pay monthly
57104,never pay
57105,never pay
57106,pay monthly
57107,pay per bucket
57108,never pay
57109,pay per bucket
57110,pay when scheme fails
57111,never pay
57112,pay per bucket
57113,pay per bucket
57115,never pay
57117,other
57118,pay per bucket
57119,never pay
57120,pay monthly
57121,never pay
57122,never pay
57123,
57124,pay when scheme fails
57126,never pay
57127,never pay
57128,
57129,pay monthly
57130,never pay
57131,pay per bucket
57132,never pay
57133,
57134,never pay
57136,pay monthly
57138,pay per bucket
57139,pay when scheme fails
57140,
57141,pay annually
57142,never pay
57143,pay monthly
57144,pay when scheme fails
57145,
57146,pay when scheme fails
57148,pay per bucket
57149,never pay
57150,never pay
57151,pay per bucket
57152,
57154,pay when scheme fails
57155,never pay
57157,never pay
57159,pay monthly
57160,pay monthly
57161,never pay
57162,pay when scheme fails
57163,pay monthly
57164,never pay
57166,never pay
57167,pay monthly
57168,pay when scheme fails
57169,pay per bucket
57170,pay when scheme fails
57171,pay per bucket
57172,
57173,
57174,pay monthly
57175,pay annually
57176,pay monthly
57177,pay monthly
57178,pay when scheme fails
57179,never pay
57180,pay per bucket
57181,never pay
57182,never pay
57183,never pay
57184,never pay
57185,
57186,never pay
57187,never pay
57188,pay per bucket
57189,never pay
57190,never pay
57191,never pay
57192,never pay
57193,
57194,never pay
57195,pay monthly
57196,
57197,never pay
57198,never pay
57199,pay monthly
57200,pay monthly
57201,never pay
57202,
57203,never pay
57204,pay per bucket
57205,never pay
57206,pay per bucket
57207,never pay
57208,never pay
57209,never pay
57210,never pay
57211,never pay
57212,pay when scheme fails
57213,never pay
57214,pay when scheme fails
57215,
57216,pay per bucket
57217,never pay
57218,pay per bucket
57219,pay monthly
57220,never pay
57221,pay per bucket
57222,
57223,never pay
57224,never pay
57225,never pay
57226,pay per bucket
57227,never pay
57228,never pay
57229,never pay
57231,never pay
57232,pay per bucket
57234,other
57235,never pay
57236,pay per bucket
57238,
57240,never pay
57241,pay monthly
57242,pay monthly
57243,never pay
57244,pay monthly
57245,never pay
57246,
57247,never pay
57248,pay monthly
57249,pay monthly
57250,pay per bucket
57251,
57252,never pay
57253,
57254,pay when scheme fails
57255,pay monthly
57257,never pay
57258,never pay
57260,never pay
57261,never pay
57262,
57263,pay monthly
57264,never pay
57265,
57266,pay per bucket
57267,never pay
57268,never pay
57269,pay when scheme fails
57270,pay when scheme fails
57271,never pay
57272,pay per bucket
57273,
57274,
57275,
57276,pay per bucket
57277,pay when scheme fails
57278,never pay
57279,never pay
57280,never pay
57282,never pay
57283,never pay
57284,pay per bucket
57286,never pay
57287,pay monthly
57288,never pay
57289,never pay
