inspection_id,date_recorded,ws_id,status_group
30862,2011-07-30,41142,functional
26543,2013-01-17,41143,non functional
43535,2013-02-25,41144,functional
46355,2013-02-19,41145,functional
3930,2013-01-13,41146,non functional
32234,2011-03-18,41147,functional
63194,2013-02-25,41149,non functional
69702,2013-02-18,41151,functional
35913,2013-02-11,41152,functional
51063,2011-03-20,41153,functional
1054,2012-10-22,41154,non functional
12290,2011-03-03,41155,non functional
11906,2013-02-18,41156,non functional
16214,2011-03-17,41157,functional
63617,2011-03-12,41158,functional
56566,2013-01-31,41159,non functional
28435,2013-02-16,41160,functional
19423,2013-02-26,41161,functional
55198,2013-03-11,41162,functional
8399,2012-11-09,41163,functional
56257,2012-10-31,41164,functional
56147,2011-03-06,41165,functional
2059,2012-12-13,41166,functional
65622,2011-03-14,41167,non functional
7039,2012-10-18,41168,non functional
68963,2011-03-17,41169,non functional
924,2013-03-19,41170,non functional
72876,2013-02-22,41171,functional
6654,2011-08-02,41172,functional
67498,2013-02-17,41173,functional
72942,2013-01-23,41174,non functional
21545,2011-03-24,41175,functional
3200,2011-03-20,41176,functional
64984,2011-08-04,41177,non functional
29608,2012-01-21,41178,functional
13554,2012-10-31,41179,functional
31442,2013-01-30,41180,functional needs repair
65153,2011-04-13,41183,functional
43339,2012-10-22,41184,non functional
51090,2012-10-22,41185,functional
70338,2012-11-03,41186,functional
19654,2012-10-21,41187,functional needs repair
62517,2013-02-01,41188,functional needs repair
2293,2011-07-28,41189,non functional
57740,2013-01-20,41190,functional
34723,2013-01-31,41191,non functional
9925,2013-03-27,41192,functional
53014,2011-03-01,41193,functional
28255,2013-02-03,41194,functional
51200,2013-02-27,41195,functional
57938,2011-07-27,41196,non functional
14576,2011-03-29,41197,non functional
37468,2011-03-16,41198,functional
41465,2013-01-28,41199,non functional
24905,2011-07-23,41200,functional
40186,2011-08-07,41201,non functional
69085,2013-12-03,41202,functional
166,2011-03-30,41203,functional
66585,2011-07-13,41204,functional needs repair
35562,2011-03-17,41205,functional
40595,2011-04-17,41206,non functional
25995,2013-01-21,41208,functional
64121,2013-02-13,41209,functional
42325,2011-07-28,41210,functional
6435,2013-01-29,41211,functional
54500,2011-04-17,41212,functional
15701,2011-03-14,41213,non functional
64263,2011-07-04,41214,functional
67255,2013-01-22,41215,non functional
54279,2011-07-07,41216,functional
51864,2011-03-16,41217,non functional
8878,2013-09-03,41218,functional
73488,2011-03-17,41219,non functional
45760,2013-08-03,41220,non functional
48656,2013-06-03,41221,non functional
51952,2013-01-25,41223,functional
33366,2012-10-02,41224,non functional
58985,2011-03-15,41225,functional
49389,2011-07-27,41226,functional
7075,2011-03-04,41228,functional
64093,2013-03-20,41230,functional
68090,2011-07-14,41231,functional
46496,2013-02-27,41232,functional
59824,2011-04-04,41233,non functional
41255,2011-07-24,41234,non functional
72667,2012-10-12,41235,functional
10443,2011-03-14,41236,functional
54982,2011-08-06,41237,functional
41173,2012-10-20,41238,functional
11697,2012-10-21,41239,functional
64850,2013-01-28,41240,non functional
61384,2011-08-03,41241,non functional
32426,2012-10-05,41242,functional
12064,2011-07-31,41243,functional
32166,2013-02-05,41244,functional
59321,2011-03-05,41245,non functional
35429,2013-02-08,41246,functional
44093,2013-03-19,41247,functional
37106,2013-02-16,41248,non functional
43975,2011-08-26,41249,functional needs repair
14002,2013-08-03,41250,functional
42363,2011-03-24,41251,functional
317,2013-01-26,41253,functional
26474,2011-07-08,41254,functional
37895,2013-01-17,41255,functional
22865,2013-01-21,41256,functional
51986,2011-07-13,41258,functional
72048,2013-03-02,41259,functional
23845,2011-07-05,41261,functional
42188,2013-02-19,41262,non functional
63926,2011-08-12,41263,non functional
8075,2011-04-05,41264,functional
56418,2011-02-28,41265,functional
19635,2011-03-08,41266,non functional
8110,2011-04-03,41267,functional
35459,2013-01-19,41268,functional
18183,2013-03-19,41269,functional
22050,2013-01-23,41270,non functional
41904,2011-03-21,41271,non functional
39664,2012-10-30,41272,functional needs repair
56408,2013-02-20,41273,non functional
56433,2011-02-22,41275,non functional
29503,2011-08-07,41276,functional needs repair
68666,2011-03-25,41277,functional
56974,2011-03-09,41278,functional
1723,2013-03-14,41279,non functional
52595,2011-07-31,41280,functional
45023,2013-01-24,41281,functional
11919,2013-04-03,41282,non functional
14006,2011-07-23,41283,non functional
12340,2013-01-24,41284,functional
8866,2011-08-11,41285,functional
27698,2011-04-08,41286,functional
30768,2013-03-02,41287,non functional
26806,2013-11-03,41288,functional
10024,2013-03-01,41289,non functional
19494,2011-05-03,41291,functional
24863,2011-02-23,41292,non functional
16805,2013-05-03,41293,functional
57928,2011-04-02,41294,functional
4102,2011-03-22,41295,functional
41807,2013-01-27,41296,functional
31165,2011-03-23,41297,non functional
31800,2012-10-19,41298,functional
51261,2013-03-06,41299,functional
73195,2011-03-23,41300,functional
12693,2011-08-13,41301,non functional
70831,2011-07-20,41302,functional
69006,2011-07-09,41303,functional
73242,2012-10-10,41304,non functional
57090,2011-02-22,41305,non functional
67894,2011-03-20,41306,functional
35564,2012-10-16,41307,functional
69884,2013-02-11,41308,functional
31541,2013-02-24,41309,non functional
44028,2011-08-06,41310,functional
59387,2013-02-02,41311,functional
43958,2013-02-15,41313,functional
40160,2011-03-26,41314,functional
22819,2011-03-04,41315,functional
42142,2011-03-18,41316,functional
47225,2011-07-30,41317,functional
64317,2011-07-18,41318,non functional
5755,2011-07-18,41319,functional needs repair
15843,2012-10-20,41322,non functional
73299,2013-03-19,41323,non functional
22203,2013-02-16,41324,functional
9784,2013-02-26,41325,functional
8624,2012-10-03,41326,functional
32290,2011-03-13,41327,non functional
37185,2013-01-25,41328,non functional
16335,2011-03-03,41329,functional
30020,2011-03-27,41330,functional
57944,2011-07-18,41332,non functional
21161,2013-02-02,41333,non functional
64295,2011-07-25,41334,functional
26728,2011-07-27,41335,functional
2827,2011-07-15,41336,non functional
68386,2011-04-01,41337,non functional
33871,2013-01-27,41338,functional
5814,2013-02-15,41339,functional
33349,2011-04-07,41340,non functional
60933,2013-01-16,41341,functional needs repair
26445,2011-03-05,41342,non functional
60041,2011-02-24,41343,functional
36239,2011-04-13,41344,functional needs repair
54845,2011-03-24,41346,functional
73253,2013-02-26,41347,functional
31621,2013-02-26,41349,functional
63609,2011-03-05,41350,functional
41924,2013-02-05,41351,non functional
12141,2011-08-17,41352,functional
11134,2013-02-04,41353,functional
12743,2012-10-26,41354,non functional
14547,2011-07-13,41355,functional
4024,2013-05-03,41356,non functional
29296,2011-03-20,41357,functional
9030,2013-01-24,41358,non functional
4440,2013-02-14,41359,non functional
5238,2011-07-11,41361,functional
4708,2011-08-04,41362,functional needs repair
33023,2013-01-29,41363,non functional
24520,2011-03-28,41364,functional
5979,2011-08-18,41365,functional needs repair
12251,2011-03-13,41367,non functional
18324,2012-10-23,41368,functional
30801,2013-11-03,41369,functional
71347,2012-10-14,41370,functional
27895,2013-02-14,41371,functional
70166,2011-03-13,41372,functional
61627,2011-03-28,41374,functional
4500,2011-03-25,41375,non functional
19696,2011-03-08,41376,functional
59574,2011-03-11,41378,functional
25783,2012-10-14,41379,non functional
23821,2013-02-07,41380,functional
10720,2013-01-31,41381,non functional
20989,2011-08-13,41382,functional
50389,2013-03-22,41383,non functional
9673,2013-01-28,41384,non functional
39408,2013-03-14,41385,non functional
73578,2012-10-27,41386,non functional
40933,2013-03-16,41387,functional
25902,2011-04-07,41388,non functional
38646,2013-02-16,41389,functional
37049,2011-07-29,41390,functional
763,2013-02-19,41391,non functional
49723,2013-02-14,41393,functional
51866,2013-02-12,41394,functional
49292,2011-04-12,41395,non functional
66803,2011-03-06,41396,non functional
31777,2011-07-10,41397,non functional
36364,2011-03-23,27569,non functional
17725,2013-01-19,41399,non functional
35640,2013-02-26,41400,functional
26465,2011-03-20,41401,functional
61181,2011-03-16,41402,functional
29312,2013-02-22,41403,non functional
31522,2011-03-04,41404,functional
41148,2013-03-13,41405,functional
7370,2011-03-11,41406,non functional
6204,2011-07-15,41407,non functional
16671,2012-10-07,41409,functional
37334,2013-02-15,41411,non functional
48720,2011-02-01,41412,functional
26660,2011-07-22,41413,functional
57836,2013-02-15,41414,functional
47693,2013-09-03,41415,functional
32485,2012-10-24,41416,non functional
60733,2011-08-03,41417,non functional
73279,2011-03-13,41418,non functional
22415,2013-03-28,41419,functional
33160,2011-03-19,41420,non functional
63590,2011-03-15,41421,functional
28604,2011-03-17,41422,functional
33067,2013-01-28,41423,non functional
57896,2011-03-16,41424,functional
19913,2013-01-15,41425,functional
30872,2011-02-03,41426,functional
47348,2012-10-14,41427,functional
66616,2012-11-01,41429,non functional
68288,2011-07-20,41431,non functional
36744,2013-01-24,41432,non functional
53872,2013-06-03,41433,functional
51183,2013-02-26,41434,non functional
69964,2013-02-09,41435,non functional
5436,2013-02-15,41436,functional needs repair
18090,2013-03-02,41437,functional
5033,2011-08-12,41438,functional
29919,2012-10-11,41439,non functional
65629,2012-10-09,41442,non functional
45696,2012-10-03,41443,functional
16098,2013-12-03,41444,functional
55779,2011-02-26,41445,non functional
42953,2013-02-22,41446,non functional
47701,2011-08-11,41447,non functional
21368,2011-03-01,41448,functional
58819,2012-11-04,41450,non functional
15413,2011-02-03,41451,functional
72805,2011-04-04,41452,non functional
68805,2012-11-03,41453,non functional
42798,2011-07-19,41454,functional needs repair
39060,2011-04-14,41455,functional
38405,2011-07-08,41456,functional
67781,2011-03-26,41457,functional
36541,2013-01-30,41458,non functional
51564,2013-01-24,41459,non functional
12794,2013-02-02,41460,non functional
48674,2012-10-13,41461,non functional
19690,2013-09-03,41462,functional
16183,2011-07-14,41463,functional
69179,2011-03-11,41464,non functional
19485,2013-02-21,41465,non functional
51036,2011-03-05,41466,non functional
62868,2013-02-15,41467,functional
57025,2013-03-14,41468,functional
70603,2013-02-14,41469,functional
37194,2013-02-27,41470,non functional
44735,2011-03-30,41472,non functional
64845,2013-09-02,41473,non functional
60104,2013-02-13,41474,functional
56902,2013-02-28,41475,non functional
61740,2013-03-25,41476,non functional
71296,2011-03-28,41477,functional needs repair
27721,2013-02-27,41478,functional
39587,2011-02-26,41480,non functional
72325,2011-03-29,41481,functional
18745,2013-02-08,41482,non functional
36966,2011-03-01,41483,non functional
44301,2013-03-02,41484,functional
18255,2013-01-28,41485,non functional
39113,2013-02-06,41486,non functional
3901,2013-01-22,41487,non functional
55523,2011-03-23,41488,non functional
4040,2011-07-07,41489,functional
72751,2011-08-04,41490,functional
48575,2013-10-03,41491,functional
29877,2011-04-01,41492,non functional
18383,2013-02-22,41493,functional
62681,2011-08-05,41494,functional
66480,2013-01-19,41495,non functional
34922,2013-03-13,41496,non functional
50485,2011-03-17,41497,functional
32459,2013-02-21,41498,non functional
12493,2013-02-01,41499,non functional
27529,2011-08-11,41500,non functional
1498,2013-01-03,41501,non functional
10721,2011-03-15,41502,functional
45259,2012-10-22,41503,non functional
62785,2011-02-28,41504,functional
14150,2011-04-19,41505,functional
25198,2012-10-09,41506,functional
55735,2013-02-25,41508,non functional
36624,2013-03-18,41509,non functional
54424,2011-08-08,41510,functional
67926,2011-03-22,41512,functional
62916,2011-03-14,41513,functional
42831,2013-03-26,41514,functional
50466,2011-03-15,41515,non functional
23028,2011-04-04,41516,non functional
53143,2012-10-19,41518,functional
39500,2011-02-22,41520,non functional
6724,2013-02-26,41521,non functional
8025,2011-03-12,41525,functional
2976,2011-07-21,41526,functional
62159,2011-03-21,41527,functional
38469,2011-03-28,41528,functional
61024,2013-01-17,41529,non functional
72504,2013-02-10,41530,non functional
38575,2013-02-13,41531,functional
20004,2011-04-09,41533,functional
64839,2011-03-30,41534,non functional
5906,2011-07-24,41535,functional
65096,2013-03-18,41538,non functional
3752,2013-08-03,41539,functional
17500,2013-07-03,41540,functional
33623,2011-03-02,41541,non functional
24738,2013-01-25,41542,functional
11591,2011-08-03,41543,functional
69292,2013-01-21,41544,non functional
60773,2013-03-16,41545,functional
8184,2011-02-27,41546,functional
71023,2011-07-25,41547,functional
45877,2011-04-11,41548,functional
63475,2013-01-27,41549,non functional
48018,2013-01-28,41550,functional
54314,2011-08-01,41551,functional
7540,2012-10-13,41552,non functional
9301,2011-08-11,41553,non functional
16412,2011-03-08,41554,functional
55559,2013-02-16,41555,functional
13682,2013-02-05,41556,functional
6545,2013-03-15,41557,functional
30984,2013-02-25,41558,functional
4170,2013-02-04,41559,functional
18812,2013-02-17,41560,functional
41372,2012-11-08,41561,functional
19128,2011-07-08,41562,functional
20364,2011-07-28,41563,non functional
22447,2013-01-29,41564,functional
40939,2013-05-03,41565,functional
57219,2011-03-18,41566,functional
5435,2012-10-15,41567,functional
65453,2011-03-19,41568,functional
58502,2013-01-19,41569,functional
35212,2011-08-10,41570,non functional
59616,2011-11-03,41571,functional
53936,2011-04-07,41572,non functional
12907,2011-04-16,41573,functional needs repair
72332,2013-05-03,41574,functional
8861,2011-08-04,41575,functional
48086,2013-02-15,41576,functional needs repair
24283,2011-07-31,41577,functional
58788,2013-01-22,41578,non functional
73179,2013-01-27,41579,functional
65314,2011-08-07,41580,functional
21219,2013-02-03,41581,functional
70051,2011-07-20,41582,functional
43984,2011-04-17,41583,functional needs repair
52706,2011-03-09,41584,non functional
50035,2011-03-16,41585,functional
66559,2011-06-07,41586,functional
43188,2011-03-26,41587,functional
39923,2013-12-03,41588,functional
25074,2011-07-28,41590,functional
